Site,Week Removed,Days in Stream,Substrate Number,Substrate,RespRateAvg,RespRateInd,Pre Dry Weight,Post Dry Weight,Ashed Weight,Post AFDM,Pre AFDM,Breakdown,Conductivity,Temp,pH,H,Turbidity,DO,Chloride,SRP,Nitrate,Ammonium,DIN,Sulfate,Magnesium,Manganese,Total Alkalinity,Iron,Total Hardness,Open Water,Perennial Ice/Snow,"Developed, Open Space","Developed, Low Intensity","Developed, Medium Inensity ","Developed, High Intensity",Barren Land (Rock/Sand/Clay,Deciduous Forest,Evergreen Forest,Mixed Forest,Shrub/Scrub,Grassland/Herbaceous,Pasture/Hay,Cultivated Crops,Woody Wetlands,Emergent Herbaceous Wetlands
NoFr03,4,28,170,Cellulose Sponge,0.872259562,0.831549296,0.3203,0.2684,0.1264,0.142,0.288414135,0.0116,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,1,7,171,Wood Veneer,NA,NA,0.2147,0.2126,0.0079,0.2047,0.212057043,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,1,7,175,Wood Veneer,NA,NA,0.2264,0.2232,0.0069,0.2163,0.223613016,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,2,14,163,Wood Veneer,0.089871374,0.086486486,0.1971,0.193,0.0080,0.185,0.194673699,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,2,14,173,Wood Veneer,0.089871374,0.093256262,0.2186,0.2141,0.0065,0.2076,0.215909034,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,3,21,167,Wood Veneer,0.054622887,0.000821355,0.211,0.2062,0.0114,0.1948,0.20840259,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,3,21,172,Wood Veneer,0.054622887,0.079830149,0.194,0.1962,0.0078,0.1884,0.19161186,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,3,21,176,Wood Veneer,0.054622887,0.083217158,0.1953,0.2,0.0135,0.1865,0.192895857,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,4,28,161,Wood Veneer,0.118139101,0.110575916,0.2029,0.2196,0.0286,0.191,0.200402301,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,4,28,168,Wood Veneer,0.118139101,0.09675252,0.192,0.1879,0.0093,0.1786,0.18963648,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,4,28,169,Wood Veneer,0.118139101,0.147088866,0.2126,0.2063,0.0105,0.1958,0.209982894,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,5,35,162,Wood Veneer,0.126748762,0.09673913,0.1867,0.1586,0.0114,0.1472,0.184401723,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,5,35,164,Wood Veneer,0.126748762,0.124255319,0.2021,0.1973,0.0093,0.188,0.199612149,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,5,35,170,Wood Veneer,0.126748762,0.159251837,0.1686,0.1865,0.0368,0.1497,0.166524534,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,6,49,165,Wood Veneer,0.124754686,0.134556575,0.2281,0.2032,0.0070,0.1962,0.225292089,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,6,49,166,Wood Veneer,0.124754686,0.128896673,0.194,0.1916,0.0203,0.1713,0.19161186,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NoFr03,6,49,174,Wood Veneer,0.124754686,0.110810811,0.2026,0.1886,0.0110,0.1776,0.200105994,0.0026,423.3,19.21666667,8.353333333,4.43268E-09,20.744,7.783333333,8.322,0.0281,0.2663,0.1022,0.3686,32.6667,82.5000,0.0047,245.0000,0.4333,248.3333,0,0,6,1.5,0.1,0.1,0,84.3,0,0,0,1.4,1.6,5,0,0
NrCr,1,7,18,Cellulose Sponge,NA,NA,0.3488,0.3830,0.1574,0.2256,0.31407696,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,1,7,21,Cellulose Sponge,NA,NA,0.3341,0.4174,0.2007,0.2167,0.300840345,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,1,7,23,Cellulose Sponge,NA,NA,0.3168,0.4295,0.2254,0.2041,0.28526256,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,1,7,29,Cellulose Sponge,NA,NA,0.3109,0.4416,0.2437,0.1979,0.279949905,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,2,14,17,Cellulose Sponge,0.555502413,0.227012278,0.3417,0.333,0.1131,0.2199,0.307683765,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,2,14,24,Cellulose Sponge,0.555502413,0.525821596,0.3013,0.4016,0.2099,0.1917,0.271305585,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,2,14,25,Cellulose Sponge,0.555502413,0.870760563,0.2808,0.4063,0.2288,0.1775,0.25284636,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,2,14,28,Cellulose Sponge,0.555502413,0.598415214,0.2933,0.3717,0.1824,0.1893,0.264101985,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,3,21,20,Cellulose Sponge,0.843377156,0.824573379,0.3259,0.4273,0.2222,0.2051,0.293456655,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,3,21,22,Cellulose Sponge,0.843377156,0.691608064,0.34,0.4533,0.2400,0.2133,0.306153,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,3,21,26,Cellulose Sponge,0.843377156,0.830785908,0.3034,0.5538,0.3693,0.1845,0.27319653,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,3,21,27,Cellulose Sponge,0.843377156,1.026541275,0.3115,0.4932,0.3018,0.1914,0.280490175,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,4,28,19,Cellulose Sponge,1.736082362,1.085365854,0.3053,0.4973,0.3005,0.1968,0.274907385,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,4,28,30,Cellulose Sponge,1.736082362,1.551639344,0.3387,0.5323,0.3371,0.1952,0.304982415,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,4,28,31,Cellulose Sponge,1.736082362,1.39793141,0.3001,0.5191,0.3354,0.1837,0.270225045,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,4,28,32,Cellulose Sponge,1.736082362,2.909392839,0.3007,0.4893,0.2966,0.1927,0.270765315,0.0064,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,1,7,18,Wood Veneer,NA,NA,0.1994,0.1972,0.0052,0.1920,0.196945386,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,1,7,29,Wood Veneer,NA,NA,0.2250,0.2253,0.0088,0.2165,0.22223025,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,2,14,17,Wood Veneer,0.004193583,0.015505307,0.2234,0.2276,0.0109,0.2167,0.220649946,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,2,14,24,Wood Veneer,0.004193583,-0.007118141,0.2236,0.2107,0.0084,0.2023,0.220847484,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,3,21,20,Wood Veneer,0.089309436,0.094279176,0.1812,0.1916,0.0168,0.1748,0.178969428,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,3,21,22,Wood Veneer,0.089309436,0.069222344,0.1889,0.1985,0.0159,0.1826,0.186574641,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,3,21,27,Wood Veneer,0.089309436,0.104426788,0.1827,0.1903,0.0141,0.1762,0.180450963,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,4,28,19,Wood Veneer,0.059082333,0.040718563,0.1812,0.2135,0.0131,0.2004,0.178969428,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,4,28,30,Wood Veneer,0.059082333,0.059906396,0.1922,0.2328,0.0405,0.1923,0.189834018,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,4,28,32,Wood Veneer,0.059082333,0.076622039,0.1964,0.2144,0.0202,0.1942,0.193982316,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,5,35,26,Wood Veneer,0.086377963,0.063867289,0.1966,0.2208,0.0279,0.1929,0.194179854,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,5,35,28,Wood Veneer,0.086377963,0.122654462,0.1806,0.2069,0.0321,0.1748,0.178376814,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,5,35,31,Wood Veneer,0.086377963,0.072612137,0.195,0.2064,0.0169,0.1895,0.19259955,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,6,49,21,Wood Veneer,0.056513313,0.120843091,0.1768,0.1935,0.0227,0.1708,0.174623592,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,6,49,23,Wood Veneer,0.056513313,0.038554217,0.1776,0.2034,0.0291,0.1743,0.175413744,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
NrCr,6,49,25,Wood Veneer,0.056513313,0.010142631,0.1912,0.2216,0.0323,0.1893,0.188846328,0.0005,2815.666667,18.26666667,6.253333333,5.58042E-07,108.75,7.586666667,192.334,0.0165,0.6020,0.7603,1.3623,342.5000,235.0000,0.0395,550.0000,9.8750,600.0000,0,0,28.5,21.3,13.2,9.7,0,27.3,0,0,0,0,0,0,0,0
OhRv01,1,7,34,Cellulose Sponge,NA,NA,0.2835,0.3791,0.2148,0.1643,0.255277575,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,1,7,35,Cellulose Sponge,NA,NA,0.2835,0.4027,0.2454,0.1573,0.255277575,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,1,7,45,Cellulose Sponge,NA,NA,0.2987,0.38,0.2162,0.1638,0.268964415,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,1,7,46,Cellulose Sponge,NA,NA,0.2865,0.49,0.3338,0.1562,0.257978925,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,2,14,33,Cellulose Sponge,0.608692438,0.427692308,0.2575,0.3257,0.1697,0.156,0.231865875,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,2,14,41,Cellulose Sponge,0.608692438,0.81322314,0.2913,0.2764,0.1554,0.121,0.262301085,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,2,14,42,Cellulose Sponge,0.608692438,0.504372355,0.3341,0.2722,0.1304,0.1418,0.300840345,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,2,14,48,Cellulose Sponge,0.608692438,0.689481947,0.2875,0.3052,0.1778,0.1274,0.258879375,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,3,21,37,Cellulose Sponge,0.673392051,0.56427256,0.322,0.18,0.0714,0.1086,0.2899449,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,3,21,40,Cellulose Sponge,0.673392051,0.695343681,0.319,0.149,0.0588,0.0902,0.28724355,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,3,21,43,Cellulose Sponge,0.673392051,0.71547492,0.3249,0.156,0.0623,0.0937,0.292556205,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,3,21,44,Cellulose Sponge,0.673392051,0.718477044,0.3228,0.159,0.0697,0.0893,0.29066526,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,4,28,36,Cellulose Sponge,1.164082752,0.885517241,0.2933,0.1329,0.0749,0.058,0.264101985,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,4,28,38,Cellulose Sponge,1.164082752,0.912786885,0.3111,0.1525,0.0915,0.061,0.280129995,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,4,28,39,Cellulose Sponge,1.164082752,1.45646438,0.3153,0.177,0.1012,0.0758,0.283911885,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,4,28,47,Cellulose Sponge,1.164082752,1.4015625,0.3141,0.2155,0.1131,0.1024,0.282831345,0.0453,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,1,7,34,Wood Veneer,NA,NA,0.1893,0.1934,0.0117,0.1817,0.186969717,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,1,7,35,Wood Veneer,NA,NA,0.2008,0.2199,0.0274,0.1925,0.198328152,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,2,14,41,Wood Veneer,0.189886352,0.313596233,0.1899,0.1954,0.0255,0.1699,0.187562331,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,2,14,48,Wood Veneer,0.189886352,0.066176471,0.2282,0.2274,0.0098,0.2176,0.225390858,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,3,21,39,Wood Veneer,0.073113452,0.081522406,0.1903,0.2012,0.0383,0.1629,0.208698897,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
